Name;Resolver ciclic error 2;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\Resolver Ciclic Error2.csv;
Starttime of export;132900081483250000;Tuesday, February 22, 2022;13:55:48.325
Endtime of export;132900081936650000;Tuesday, February 22, 2022;13:56:33.665


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132900081774550000;360;0;358.38173469049337
132900081774650000;360;0;358.38129700473752
132900081774750000;360;0;358.38305568557115
132900081774850000;360;0;358.38182830198826
132900081774950000;360;0;358.3819191774528
132900081775050000;360;0;358.38230238461284
132900081775150000;360;0;358.38206863344851
132900081775250000;360;0;358.38116492208417
132900081775350000;360;0;358.38174013138035
132900081775450000;360;0;358.38256795011637
132900081775550000;360;0;358.38173236814697
132900081775650000;360;0;358.38108552726771
132900081775750000;360;0;358.38105621966452
132900081775850000;360;0;358.37999621545691
132900081775950000;360;0;358.38064575611992
132900081776050000;360;0;358.38154760642749
132900081776150000;360;0;358.38105187914221
132900081776250000;360;0;358.37921326685444
132900081776350000;360;0;358.3799896474909
132900081776450000;360;0;358.38165593872446
132900081776550000;360;0;358.381488941615
132900081776650000;360;0;358.38116060528131
132900081776750000;360;0;358.38086228823562
132900081776850000;360;0;358.38133781764816
132900081776950000;360;0;358.38156429327728
132900081777050000;360;0;358.38080009458753
132900081777150000;360;0;358.38130779132837
132900081777250000;360;0;358.38125604346772
132900081777350000;360;0;358.38271690257528
132900081777450000;360;0;358.38209675821008
132900081777550000;360;0;358.38253173722649
132900081777650000;360;0;358.38272255112969
132900081777750000;360;0;358.38347173008918
132900081777850000;360;0;358.38295269248886
132900081777950000;360;0;358.38360585094159
132900081778050000;360;0;358.38174666826757
132900081778150000;360;0;358.38180524941725
132900081778250000;360;0;358.38245094830887
132900081778350000;360;0;358.38255365202167
132900081778450000;360;0;358.381751815141
132900081778550000;360;0;358.38264227723238
132900081778650000;360;0;358.38274760013508
132900081778750000;360;0;358.38342784041788
132900081778850000;360;0;358.38456796114741
132900081778950000;360;0;358.38489841053945
132900081779050000;360;0;358.38403384177326
132900081779150000;360;0;358.3824943142269
132900081779250000;360;0;358.38293736130561
132900081779350000;360;0;358.38240486186703
132900081779450000;360;0;358.38115360871609
132900081779550000;360;0;358.38131451943087
132900081779650000;360;0;358.38187955729552
132900081779750000;360;0;358.38265965363411
132900081779850000;360;0;358.38267404421003
132900081779950000;360;0;358.38234069024026
132900081780050000;360;0;358.38250137280613
132900081780150000;360;0;358.38318731462221
132900081780250000;360;0;358.38336256175444
132900081780350000;360;0;358.38389650431043
132900081780450000;360;0;358.38243229096418
132900081780550000;360;0;358.38273103486438
132900081780650000;360;0;358.38329710824274
132900081780750000;360;0;358.38160231839868
132900081780850000;360;0;358.38107350742337
132900081780950000;360;0;358.38088198921633
132900081781050000;360;0;358.381040206883
132900081781150000;360;0;358.38128634328575
132900081781250000;360;0;358.38213924558028
132900081781350000;360;0;358.38282694459355
132900081781450000;360;0;358.38286171928809
132900081781550000;360;0;358.38369746523972
132900081781650000;360;0;358.38311227902176
132900081781750000;360;0;358.38317029099841
132900081781850000;360;0;358.38310862569972
132900081781950000;360;0;358.38223027323073
132900081782050000;360;0;358.3815108854659
132900081782150000;360;0;358.38128456989728
132900081782250000;360;0;358.38247542031638
132900081782350000;360;0;358.38197882648467
132900081782450000;360;0;358.3831247263829
132900081782550000;360;0;358.38218016515117
132900081782650000;360;0;358.382540574129
132900081782750000;360;0;358.38208563877367
132900081782850000;360;0;358.38252870913317
132900081782950000;360;0;358.38283897337055
132900081783050000;360;0;358.38085590787705
132900081783150000;360;0;358.38006897037991
132900081783250000;360;0;358.38099455759721
132900081783350000;360;0;358.38195375858731
132900081783450000;360;0;358.38161511369123
132900081783550000;360;0;358.38342240742446
132900081783650000;360;0;358.38331638664658
132900081783750000;360;0;358.38287106232883
132900081783850000;360;0;358.38275240092224
132900081783950000;360;0;358.38300767111156
132900081784050000;360;0;358.38230198205781
132900081784150000;360;0;358.38216122430015
132900081784250000;360;0;358.3829659649308
132900081784350000;360;0;358.382944972113
132900081784450000;360;0;358.38401669712124
132900081784550000;360;0;358.38369271529388
132900081784650000;360;0;358.38320879996695
132900081784750000;360;0;358.3809611298318
132900081784850000;360;0;358.38177765633696
132900081784950000;360;0;358.38250916021673
132900081785050000;360;0;358.3825408952452
132900081785150000;360;0;358.38346160717373
132900081785250000;360;0;358.38343916969137
132900081785350000;360;0;358.3825729276337
132900081785450000;360;0;358.38297262856088
132900081785550000;360;0;358.38267122965652
132900081785650000;360;0;358.38199786799896
132900081785750000;360;0;358.38185527799476
132900081785850000;360;0;358.38176156103316
132900081785950000;360;0;358.38213772296029
132900081786050000;360;0;358.38291122052306
132900081786150000;360;0;358.38282348359405
132900081786250000;360;0;358.38314367329997
132900081786350000;360;0;358.38342081553606
132900081786450000;360;0;358.38266616185274
132900081786550000;360;0;358.38307856477871
132900081786650000;360;0;358.38166679077773
132900081786750000;360;0;358.38171937999232
132900081786850000;360;0;358.3818490025871
132900081786950000;360;0;358.383398894632
132900081787050000;360;0;358.383366544368
132900081787150000;360;0;358.38324461161278
132900081787250000;360;0;358.38353156814622
132900081787350000;360;0;358.38408966602333
132900081787450000;360;0;358.38340994280566
132900081787550000;360;0;358.38431066999669
132900081787650000;360;0;358.38381829575366
132900081787750000;360;0;358.383143757194
132900081787850000;360;0;358.38286259189533
132900081787950000;360;0;358.38280600939123
132900081788050000;360;0;358.38229792042137
132900081788150000;360;0;358.38265864957737
132900081788250000;360;0;358.38254720565612
132900081788350000;360;0;358.3828413511846
132900081788450000;360;0;358.3833930231126
132900081788550000;360;0;358.38321245083864
132900081788650000;360;0;358.38353703949804
132900081788750000;360;0;358.38342222843215
132900081788850000;360;0;358.38255300379188
132900081788950000;360;0;358.38388573683653
132900081789050000;360;0;358.38411072843314
132900081789150000;360;0;358.383552384099
132900081789250000;360;0;358.38324958292384
132900081789350000;360;0;358.38315539639893
132900081789450000;360;0;358.38373499202555
132900081789550000;360;0;358.38290309342204
132900081789650000;360;0;358.38343339668984
132900081789750000;360;0;358.3830526791071
132900081789850000;360;0;358.38363650587974
132900081789950000;360;0;358.3836026217345
132900081790050000;360;0;358.38369845145809
132900081790150000;360;0;358.38430980082171
132900081790250000;360;0;358.38396473577194
132900081790350000;360;0;358.38437009188749
132900081790450000;360;0;358.384278724477
132900081790550000;360;0;358.3846338297422
132900081790650000;360;0;358.38446546277748
132900081790750000;360;0;358.38412801016665
132900081790850000;360;0;358.38464100982407
132900081790950000;360;0;358.38431392606708
132900081791050000;360;0;358.38385301549596
132900081791150000;360;0;358.38273963724322
132900081791250000;360;0;358.38312513469441
132900081791350000;360;0;358.38314666830524
132900081791450000;360;0;358.38295089366176
132900081791550000;360;0;358.38215181372976
132900081791650000;360;0;358.38110648519967
132900081791750000;360;0;358.38286055129606
132900081791850000;360;0;358.38232099420259
132900081791950000;360;0;358.38252807723381
132900081792050000;360;0;358.381630092017
132900081792150000;360;0;358.38168605544217
132900081792250000;360;0;358.38212056455717
132900081792350000;360;0;358.38212901055209
132900081792450000;360;0;358.38203194185604
132900081792550000;360;0;358.38309174670275
132900081792650000;360;0;358.38239807136353
132900081792750000;360;0;358.38352459354513
132900081792850000;360;0;358.38339244009222
132900081792950000;360;0;358.38275207615339
132900081793050000;360;0;358.38238094502634
132900081793150000;360;0;358.38278991095029
132900081793250000;360;0;358.38372789668421
132900081793350000;360;0;358.38327565112149
132900081793450000;360;0;358.38334169080093
132900081793550000;360;0;358.38346244436713
132900081793650000;360;0;358.3838233554855
132900081793750000;360;0;358.3837023298189
132900081793850000;360;0;358.38288784472627
132900081793950000;360;0;358.38286751139208
132900081794050000;360;0;358.38349432281075
132900081794150000;360;0;358.383992402901
132900081794250000;360;0;358.3847166201345
132900081794350000;360;0;358.38511011390403
132900081794450000;360;0;358.38404644165968
132900081794550000;360;0;358.38400245248187
132900081794650000;360;0;358.38347497130451
132900081794750000;360;0;358.38364899128749
132900081794850000;360;0;358.384173096474
132900081794950000;360;0;358.38325144172728
132900081795050000;360;0;358.38292634966592
132900081795150000;360;0;358.38396959476381
132900081795250000;360;0;358.38485936083953
132900081795350000;360;0;358.38430530057275
132900081795450000;360;0;358.38410403173441
132900081795550000;360;0;358.38316650480658
132900081795650000;360;0;358.38197150274431
132900081795750000;360;0;358.38384342945085
132900081795850000;360;0;358.38394467947296
132900081795950000;360;0;358.38390499558813
132900081796050000;360;0;358.38278156825726
132900081796150000;360;0;358.38321682252348
132900081796250000;360;0;358.38473827261924
132900081796350000;360;0;358.38494715409234
132900081796450000;360;0;358.38515096679657
132900081796550000;360;0;358.38434810008619
132900081796650000;360;0;358.38362281822077
132900081796750000;360;0;358.38345398363964
132900081796850000;360;0;358.38399616601663
132900081796950000;360;0;358.38322014855294
132900081797050000;360;0;358.38314970879526
132900081797150000;360;0;358.38283725985343
132900081797250000;360;0;358.38403264598043
132900081797350000;360;0;358.38447985379094
132900081797450000;360;0;358.38482823227145
132900081797550000;360;0;358.3842409345848
132900081797650000;360;0;358.38458467601635
132900081797750000;360;0;358.38428940594821
132900081797850000;360;0;358.38355904860185
132900081797950000;360;0;358.38362914460873
132900081798050000;360;0;358.38340315682535
132900081798150000;360;0;358.38397237099088
132900081798250000;360;0;358.3833835503948
132900081798350000;360;0;358.3825090453995
132900081798450000;360;0;358.3825896030034
132900081798550000;360;0;358.38298412298172
132900081798650000;360;0;358.38304227453239
132900081798750000;360;0;358.38390941886655
132900081798850000;360;0;358.38348539621632
132900081798950000;360;0;358.3839585032502
132900081799050000;360;0;358.38434452596886
132900081799150000;360;0;358.38373141885603
132900081799250000;360;0;358.38393733997111
132900081799350000;360;0;358.38402103012078
132900081799450000;360;0;358.38396369819026
132900081799550000;360;0;358.38362247879303
132900081799650000;360;0;358.38406216537004
132900081799750000;360;0;358.38501367711984
132900081799850000;360;0;358.38294895201767
132900081799950000;360;0;358.38400271272229
132900081800050000;360;0;358.38419334123597
132900081800150000;360;0;358.38512050187666
132900081800250000;360;0;358.38555065796777
132900081800350000;360;0;358.38534005542374
132900081800450000;360;0;358.38442752635285
132900081800550000;360;0;358.38492237723943
132900081800650000;360;0;358.38503310946987
132900081800750000;360;0;358.38506309403579
132900081800850000;360;0;358.38494469626607
132900081800950000;360;0;358.38375495447821
132900081801050000;360;0;358.38361180748996
132900081801150000;360;0;358.38379985863583
132900081801250000;360;0;358.38365050170444
132900081801350000;360;0;358.383349148974
132900081801450000;360;0;358.38284628623671
132900081801550000;360;0;358.38428000498538
132900081801650000;360;0;358.38434444402253
132900081801750000;360;0;358.38363429763433
132900081801850000;360;0;358.38347023819591
