Name;Resolver voltage divider at sine and cosine coild;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\VoltageDividerSineCosCoils.csv;
Starttime of export;132907960342450000;Thursday, March 3, 2022;16:47:14.245
Endtime of export;132907960642850000;Thursday, March 3, 2022;16:47:44.285


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132907960608950000;0;0;0.0024834672275095863
132907960609050000;0;0;0.0031896979597704255
132907960609150000;0;0;0.00421331230493497
132907960609250000;0;0;0.0027052630751074739
132907960609350000;0;0;0.0035116338939835314
132907960609450000;0;0;0.0040307363037172519
132907960609550000;0;0;0.002241099841098966
132907960609650000;0;0;0.0029406892663420754
132907960609750000;0;0;0.0036202613574550717
132907960609850000;0;0;0.0024402222779313786
132907960609950000;0;0;0.0010076602969374142
132907960610050000;0;0;-0.00067806903422662935
132907960610150000;0;0;-0.00242430991558207
132907960610250000;0;0;-0.0022359456971725402
132907960610350000;0;0;-0.001547687615894348
132907960610450000;0;0;-0.0021068618363682371
132907960610550000;0;0;-0.00082120623236569114
132907960610650000;0;0;-0.00053332596408056025
132907960610750000;0;0;-0.0022332019458375604
132907960610850000;0;0;-2.7562302362539836E-05
132907960610950000;0;0;-0.000738197646521975
132907960611050000;0;0;0.0014342672848375591
132907960611150000;0;0;0.00081506513941704954
132907960611250000;0;0;-0.00030146919814577221
132907960611350000;0;0;-0.00082299071352711977
132907960611450000;0;0;0.000300927296828765
132907960611550000;0;0;0.0004940817083207463
132907960611650000;0;0;0.0002558223624200748
132907960611750000;0;0;0.000927038589257129
132907960611850000;0;0;0.0019918685564655212
132907960611950000;0;0;0.00037000845156405146
132907960612050000;0;0;0.00091507050311907237
132907960612150000;0;0;0.0006043707035462252
132907960612250000;0;0;-0.0011724116295256477
132907960612350000;0;0;-0.0016641313690114608
132907960612450000;0;0;0.001080768271428695
132907960612550000;0;0;-0.00038493199506738128
132907960612650000;0;0;-0.0011671255229283861
132907960612750000;0;0;-0.0012313785306918628
132907960612850000;0;0;-0.00059803747168253889
132907960612950000;0;0;-5.5631312065793369E-05
132907960613050000;0;0;0.0014049875932192861
132907960613150000;0;0;0.0007509127641518302
132907960613250000;0;0;-0.00029301743369978368
132907960613350000;0;0;0.0013389123920812915
132907960613450000;0;0;6.79495237176164E-05
132907960613550000;0;0;-0.00022734187672854766
132907960613650000;0;0;0.0011920117652820033
132907960613750000;0;0;-0.00081817151280043072
132907960613850000;0;0;-0.00073624178266436745
132907960613950000;0;0;0.00037952099810456249
132907960614050000;0;0;0.0013747070773138614
132907960614150000;0;0;0.0015195583804043819
132907960614250000;0;0;0.0030683671399191208
132907960614350000;0;0;-0.00075409772366359336
132907960614450000;0;0;-0.0026444454682218537
132907960614550000;0;0;-0.0012466074913633006
132907960614650000;0;0;-0.0026815163581466995
132907960614750000;0;0;-0.0020291148213575573
132907960614850000;0;0;-0.0018373093744434234
132907960614950000;0;0;-0.00067276476335721659
132907960615050000;0;0;-0.0008461069767019499
132907960615150000;0;0;0.00013046364037452081
132907960615250000;0;0;-0.0010407356028338543
132907960615350000;0;0;-0.00071029573624583654
132907960615450000;0;0;0.0008063349372937563
132907960615550000;0;0;0.001601000422887238
132907960615650000;0;0;0.00037634335985907051
132907960615750000;0;0;0.00050127250596071927
132907960615850000;0;0;-0.00090395947851541975
132907960615950000;0;0;-0.00062143876388344129
132907960616050000;0;0;-0.0023140232896355839
132907960616150000;0;0;-0.0016937519056872074
132907960616250000;0;0;-0.0019887625188818444
132907960616350000;0;0;-0.0021808499429226756
132907960616450000;0;0;-0.00094587592968814818
132907960616550000;0;0;-0.0010820579809791417
132907960616650000;0;0;0.00018541775120341751
132907960616750000;0;0;-0.000979924645929435
132907960616850000;0;0;-0.0023502762528476969
132907960616950000;0;0;-0.0026844963192211141
132907960617050000;0;0;-0.0031757423232141283
132907960617150000;0;0;-0.0030918284322020572
132907960617250000;0;0;-0.0028301153955365365
132907960617350000;0;0;-0.00154470779811672
132907960617450000;0;0;0.00060765672402731655
132907960617550000;0;0;5.1806815955389896E-05
132907960617650000;0;0;-0.0011394031864938698
132907960617750000;0;0;-0.0013144228675412875
132907960617850000;0;0;-0.003003792204689834
132907960617950000;0;0;-0.0022498602865615907
132907960618050000;0;0;-0.00065187964018556272
132907960618150000;0;0;-0.001780916479222227
132907960618250000;0;0;-0.00033871026109369678
132907960618350000;0;0;-0.00084770628279550093
132907960618450000;0;0;-0.00029688463164971449
132907960618550000;0;0;4.6832071747667718E-05
132907960618650000;0;0;-0.000623293989592975
132907960618750000;0;0;-0.00055787651719074152
132907960618850000;0;0;0.0015218929976804354
132907960618950000;0;0;0.0010393264048688582
132907960619050000;0;0;0.00017163846720790835
132907960619150000;0;0;4.4739587440465595E-05
132907960619250000;0;0;-0.0026636948437782221
132907960619350000;0;0;-0.0036807834147149806
132907960619450000;0;0;-0.0035316436893260842
132907960619550000;0;0;-0.0035974086568918472
132907960619650000;0;0;-0.0021700397268258394
132907960619750000;0;0;-0.0046980085218030583
132907960619850000;0;0;-0.0049376483989661026
132907960619950000;0;0;-0.0078037989038928016
132907960620050000;0;0;-0.0055995014077940795
132907960620150000;0;0;-0.00633650723080137
132907960620250000;0;0;-0.0048109733378574708
132907960620350000;0;0;-0.0032328458752853692
132907960620450000;0;0;-0.001949620748438959
132907960620550000;0;0;-0.0015685070486513813
132907960620650000;0;0;-0.0013034776570564821
132907960620750000;0;0;-0.0021478163650198332
132907960620850000;0;0;0.00024925262641138689
132907960620950000;0;0;-0.00039516932422124784
132907960621050000;0;0;-0.0011882788187198507
132907960621150000;0;0;-0.0024482560972395517
132907960621250000;0;0;-0.001306671715243979
132907960621350000;0;0;-0.0015211230461723714
132907960621450000;0;0;-0.00080215563798695551
132907960621550000;0;0;-0.0012911028497477784
132907960621650000;0;0;0.00024663570681309366
132907960621750000;0;0;-0.0023184689747161426
132907960621850000;0;0;-0.0030259188863454131
132907960621950000;0;0;-0.0029050008204163278
132907960622050000;0;0;-0.0028259619651275179
132907960622150000;0;0;-0.0029269849052571805
132907960622250000;0;0;-0.0023879348231904654
132907960622350000;0;0;-0.0026437558608366214
132907960622450000;0;0;-0.0041976487941672528
132907960622550000;0;0;-0.0017261926072480458
132907960622650000;0;0;-0.00094282559430234562
132907960622750000;0;0;-0.00130110356316559
132907960622850000;0;0;-0.0016198773975581609
132907960622950000;0;0;-0.0012561185113738526
132907960623050000;0;0;-0.00073942486762724948
132907960623150000;0;0;-0.00012672563470117763
132907960623250000;0;0;-0.00036449806593157427
132907960623350000;0;0;-0.0013033176514031389
132907960623450000;0;0;-0.0020383833421457128
132907960623550000;0;0;-0.0037283397354972332
132907960623650000;0;0;-0.0030705707578039545
132907960623750000;0;0;-0.0051091846984702618
132907960623850000;0;0;-0.0052772801806726562
132907960623950000;0;0;-0.0041496285882152715
132907960624050000;0;0;-0.0021170830635616278
132907960624150000;0;0;-0.0038376418300516638
132907960624250000;0;0;-0.0038439358178760973
132907960624350000;0;0;-0.003372084733636556
132907960624450000;0;0;-0.0027223693675627464
132907960624550000;0;0;-0.0028650435533666909
132907960624650000;0;0;-0.0023269645299099661
132907960624750000;0;0;-0.00088175521945598064
132907960624850000;0;0;-0.0019259977080045565
132907960624950000;0;0;-0.0024226675604580158
132907960625050000;0;0;-0.0015229971551446724
132907960625150000;0;0;-0.0026728142746502352
132907960625250000;0;0;-0.0018293190036207298
132907960625350000;0;0;-0.0018610020381353417
132907960625450000;0;0;0.0013677989594295982
132907960625550000;0;0;-0.0011969049677251222
132907960625650000;0;0;-0.00069657766424041547
132907960625750000;0;0;-0.0016603602967344882
132907960625850000;0;0;0.00039016525753717674
132907960625950000;0;0;0.0014579192784602529
132907960626050000;0;0;2.1154538403770468E-05
132907960626150000;0;0;-0.0012742998538092041
132907960626250000;0;0;-0.0020138666893463547
132907960626350000;0;0;-0.0015397363371294226
132907960626450000;0;0;-0.0016527593768564241
132907960626550000;0;0;-0.0031362593102784793
132907960626650000;0;0;-0.0028774093141720088
132907960626750000;0;0;-0.0056241867391049957
132907960626850000;0;0;-0.0040202069916152189
132907960626950000;0;0;-0.0032442023933814562
132907960627050000;0;0;-0.0025029004814753225
132907960627150000;0;0;-0.0024660280426463794
132907960627250000;0;0;-0.0029900612463858982
132907960627350000;0;0;-0.0037653832802779829
132907960627450000;0;0;-0.0012412298816843889
132907960627550000;0;0;-0.00043919553746192791
132907960627650000;0;0;-0.0018327184068322895
132907960627750000;0;0;-0.0012188032280659267
132907960627850000;0;0;-0.0022507818865841666
132907960627950000;0;0;-0.00082718319650608918
132907960628050000;0;0;-0.0030930581945040453
132907960628150000;0;0;-0.0033272344436728074
132907960628250000;0;0;-0.0048729665507651621
132907960628350000;0;0;-0.0040403965020949541
132907960628450000;0;0;-0.004284747227037736
132907960628550000;0;0;-0.001369801803594864
132907960628650000;0;0;-0.00021055247092240559
132907960628750000;0;0;8.0286618375332653E-05
132907960628850000;0;0;-0.00020461751581256197
132907960628950000;0;0;-0.0011095396985827699
132907960629050000;0;0;-0.00016706620381947329
132907960629150000;0;0;-0.0013861419764123657
132907960629250000;0;0;-0.0017846622298966991
132907960629350000;0;0;-0.0024094745089756689
132907960629450000;0;0;-0.0015130253358410688
132907960629550000;0;0;-0.0015442039996127089
132907960629650000;0;0;-0.0027084881803957506
132907960629750000;0;0;-0.0013285132017486895
132907960629850000;0;0;0.00085015471271622945
132907960629950000;0;0;-0.0012893218112468054
132907960630050000;0;0;-0.0018303706545269908
132907960630150000;0;0;-0.00077433050143010528
132907960630250000;0;0;-0.002921571300917527
132907960630350000;0;0;-0.0036385582010264998
132907960630450000;0;0;-0.0014808269708858088
132907960630550000;0;0;-0.003449764197694479
132907960630650000;0;0;-0.0028767859058893429
132907960630750000;0;0;-0.002574652355780996
132907960630850000;0;0;-0.0023054029625532591
132907960630950000;0;0;-0.0014092139287878419
132907960631050000;0;0;-0.00044203081072306328
132907960631150000;0;0;-0.0009880686888310852
132907960631250000;0;0;-8.2248079030615374E-05
132907960631350000;0;0;-0.0011810736273992774
132907960631450000;0;0;-0.003205936758341917
132907960631550000;0;0;-0.0037618332910802268
132907960631650000;0;0;-0.0053380264791764581
132907960631750000;0;0;-0.0054638310476028155
132907960631850000;0;0;-0.0050642238621349837
132907960631950000;0;0;-0.0029734064415540859
132907960632050000;0;0;-0.0019709173610382991
132907960632150000;0;0;-0.002149765626583889
132907960632250000;0;0;-0.0024764484435945413
132907960632350000;0;0;-0.0038320092394899551
132907960632450000;0;0;-0.0034745628773294335
132907960632550000;0;0;-0.0041063705801122306
132907960632650000;0;0;-0.0029146151329073364
132907960632750000;0;0;-0.0034345117334469918
132907960632850000;0;0;-0.0024862075155319152
132907960632950000;0;0;-0.002322053285655826
132907960633050000;0;0;-0.0026975211450948975
132907960633150000;0;0;-0.0032516237661009738
132907960633250000;0;0;-0.0038462428215650995
132907960633350000;0;0;-0.0035891486373925063
132907960633450000;0;0;-0.0022258541450613147
132907960633550000;0;0;-0.00089409667331081773
132907960633650000;0;0;-0.0028603893598254404
132907960633750000;0;0;-0.0023899443370395844
132907960633850000;0;0;-0.00233860803638417
132907960633950000;0;0;-0.003148173755763884
132907960634050000;0;0;-0.0031141396384027245
132907960634150000;0;0;-0.00461040574897373
132907960634250000;0;0;-0.0063492034505886075
132907960634350000;0;0;-0.0058339963938201771
132907960634450000;0;0;-0.0046023058199391124
132907960634550000;0;0;-0.0044087734236829441
132907960634650000;0;0;-0.005125127473877898
132907960634750000;0;0;-0.0036144706960869119
132907960634850000;0;0;-0.0023350191374411529
132907960634950000;0;0;-0.0012114169270047877
132907960635050000;0;0;-0.0011213988213448357
132907960635150000;0;0;-0.0023099310830815294
132907960635250000;0;0;-0.0016821520290277404
132907960635350000;0;0;-0.00081739205534719765
132907960635450000;0;0;-0.0012649488264400879
132907960635550000;0;0;-0.0029353668138306591
132907960635650000;0;0;-0.0037721967857977903
132907960635750000;0;0;-0.0033921394025388319
132907960635850000;0;0;-0.0036255843637149443
132907960635950000;0;0;-0.0015295749793461176
132907960636050000;0;0;-0.0021792890087960985
132907960636150000;0;0;-0.00093017309581356765
132907960636250000;0;0;-0.0012781029848327589
132907960636350000;0;0;-0.0020578071918410544
132907960636450000;0;0;-0.0025844614342186052
132907960636550000;0;0;-0.003102602306944033
132907960636650000;0;0;-0.0030725068633581667
132907960636750000;0;0;-0.0010398753184128573
